 /Comments
filename:bats_bacteria_production.dat
contains BATS bacterial production rates for years 1988 - 2012
/NOTE:
The cruise list contains all of the cruises within the specified limits.
However, not all cruises may contain data for the parameters selected.
/Variable list
Id     = Sample Id                                                                               
 A unique bottle id which identifies cruise, cast and bottle number
 9 digit number !####$$@@, where
 !   = Cruise type, 1=BATS core, 2=BATS bloom a, and 3=BATS bloom b, ect.
 #### = Cruise number
 $$  = Cast Number, 1-80=CTD casts, 81-99=Hydrocasts (i.e. 83=Hydrocast number 3)
 @@  = Bottle number
 e.g., 100488108 is BATS core 48, Hydrocast 1, Bottle 8
Id     = Sample Id                                                                               
yymmdd = Year Month Day                                                                          
decy   = Decimal Year  
Lat    = Latitude of water collection
Long   = Longitude of water collection                                                                          
dep1   = Collection depth (m)       
dep2   = Incubation depth (m)        
salt   = salinity from goflo bottle.                                                                              
thy1   = Bacterial growth rate by 3H-Thymidine-sample #1 or mean if no sample 2 or 3 (pmole/l/hr)
thy2   = Bacterial growth rate by 3H-Thymidine-sample #2 (pmole/l/hr)                            
thy3   = Bacterial growth rate by 3H-Thymidine-sample #3 (pmole/l/hr)                            
thy    = Mean Bacterial growth rate by 3H-Thymidine (pmol/l/hr)                                  
/Quality flags
-999 = No data
/Variables
  Id       , 	   yymmdd, 	   decy  ,	  Lat  , 	 Long  ,	dep1, 	   salt, 	  thy1 ,	  thy2 ,	  thy3 ,	  thy  , 
  1015908111	  20011211	 2001.9464	  31.661	  64.172	400.0	-999.000	   0.040	   0.000	   0.020	   0.020
  1015908112	  20011211	 2001.9464	  31.661	  64.172	500.0	-999.000	   0.020	   0.030	   0.010	   0.020
  1015908113	  20011211	 2001.9464	  31.661	  64.172	600.0	-999.000	   0.000	   0.010	   0.020	   0.010
  1015908114	  20011211	 2001.9464	  31.661	  64.172	1000.0	-999.000	   0.020	   0.010	   0.110	   0.047
  2016008101	  20020213	 2002.1216	  31.647	  64.177	  1.0	  36.641	   0.320	  -0.020	   0.340	   0.213
  2016008102	  20020213	 2002.1216	  31.647	  64.177	 20.0	  36.642	   0.570	   0.330	   0.250	   0.383
  2016008103	  20020213	 2002.1216	  31.647	  64.177	 40.0	  36.638	   0.970	   0.570	   1.040	   0.860
  2016008104	  20020213	 2002.1216	  31.647	  64.177	 60.0	  36.638	   0.750	   1.340	   0.450	   0.847
  2016008105	  20020213	 2002.1216	  31.647	  64.177	 80.0	  36.636	   0.510	   0.310	   0.310	   0.377
  2016008106	  20020213	 2002.1216	  31.647	  64.177	100.0	  36.633	   0.660	   1.370	   0.390	   0.807
  2016008107	  20020213	 2002.1216	  31.647	  64.177	120.0	  36.630	   0.630	   0.370	   0.290	   0.430
  2016008108	  20020213	 2002.1216	  31.647	  64.177	140.0	  36.623	   0.400	   0.570	   0.260	   0.410
  2016008109	  20020213	 2002.1216	  31.647	  64.177	200.0	  36.626	   0.430	   0.150	   0.610	   0.397
  2016008110	  20020213	 2002.1216	  31.647	  64.177	300.0	-999.000	   0.250	   0.060	   0.080	   0.130
  2016008111	  20020213	 2002.1216	  31.647	  64.177	400.0	-999.000	   0.090	   0.870	   0.450	   0.470
  2016008112	  20020213	 2002.1216	  31.647	  64.177	500.0	-999.000	   1.200	   0.450	   0.520	   0.723
  1016108101	  20020227	 2002.1600	  31.668	  64.164	  1.0	  36.699	   0.370	   0.450	   0.350	   0.390
  1016108102	  20020227	 2002.1600	  31.668	  64.164	 20.0	  36.691	   0.520	   0.530	   0.600	   0.550
  1016108103	  20020227	 2002.1600	  31.668	  64.164	 40.0	  36.694	   0.220	   0.210	   0.100	   0.177
  1016108104	  20020227	 2002.1600	  31.668	  64.164	 60.0	  36.691	   0.400	   0.160	   0.420	   0.327
  1016108105	  20020227	 2002.1600	  31.668	  64.164	 80.0	  36.688	   0.590	-999.000	   0.320	   0.455
  1016108106	  20020227	 2002.1600	  31.668	  64.164	100.0	  36.682	   0.280	   0.490	   0.330	   0.367
  1016108107	  20020227	 2002.1600	  31.668	  64.164	120.0	  36.675	   0.380	   0.340	   0.320	   0.347
  1016108108	  20020227	 2002.1600	  31.668	  64.164	140.0	  36.641	   0.150	   3.380	   0.290	   1.273
  1016108109	  20020227	 2002.1600	  31.668	  64.164	200.0	  36.641	   0.370	   0.380	   0.350	   0.367
  1016108110	  20020227	 2002.1600	  31.668	  64.164	300.0	-999.000	   0.000	  -0.010	   0.030	   0.007
  1016108111	  20020227	 2002.1600	  31.668	  64.164	400.0	-999.000	   0.010	  -0.010	   0.030	   0.010
  1016108112	  20020227	 2002.1600	  31.668	  64.164	500.0	-999.000	   0.050	   0.050	   0.030	   0.043
  1016108113	  20020227	 2002.1600	  31.668	  64.164	600.0	-999.000	   0.100	   0.450	   0.010	   0.187
  1016108114	  20020227	 2002.1600	  31.668	  64.164	1000.0	-999.000	  -0.020	   0.050	   0.010	   0.013
  2016108101	  20020307	 2002.1818	  31.670	  64.165	  1.0	-999.000	   0.360	   0.350	   0.430	   0.380
  2016108102	  20020307	 2002.1818	  31.670	  64.165	 20.0	-999.000	   0.290	   0.290	   0.300	   0.293
  2016108103	  20020307	 2002.1818	  31.670	  64.165	 40.0	-999.000	   0.440	   0.440	   0.490	   0.457
  2016108104	  20020307	 2002.1818	  31.670	  64.165	 60.0	-999.000	   0.470	   0.500	   0.400	   0.457
  2016108105	  20020307	 2002.1818	  31.670	  64.165	 80.0	-999.000	   0.450	   0.340	   0.310	   0.367
  2016108106	  20020307	 2002.1818	  31.670	  64.165	100.0	-999.000	   0.200	   0.240	   0.130	   0.190
  2016108107	  20020307	 2002.1818	  31.670	  64.165	120.0	-999.000	   0.510	   0.190	   0.230	   0.310
  2016108108	  20020307	 2002.1818	  31.670	  64.165	140.0	-999.000	   0.060	   0.120	   0.130	   0.103
  2016108109	  20020307	 2002.1818	  31.670	  64.165	200.0	-999.000	   0.050	   0.090	   0.040	   0.060
  2016108110	  20020307	 2002.1818	  31.670	  64.165	300.0	-999.000	   0.000	   0.020	   0.020	   0.013
  2016108111	  20020307	 2002.1818	  31.670	  64.165	400.0	-999.000	   0.020	   0.000	   0.060	   0.027
  1016208101	  20020319	 2002.2147	  31.664	  64.160	  1.0	  36.672	   0.800	   0.820	   0.980	   0.867
  1016208102	  20020319	 2002.2147	  31.664	  64.160	 20.0	  36.673	   1.010	   1.170	   1.000	   1.060
  1016208103	  20020319	 2002.2147	  31.664	  64.160	 40.0	  36.680	   2.420	   2.340	   2.840	   2.533
  1016208104	  20020319	 2002.2147	  31.664	  64.160	 60.0	  36.649	   0.430	   0.410	   0.410	   0.417
  1016208105	  20020319	 2002.2147	  31.664	  64.160	 80.0	  36.637	   0.070	   0.060	   0.130	   0.087
  1016208106	  20020319	 2002.2147	  31.664	  64.160	100.0	  36.628	   0.230	   0.210	   0.200	   0.213
  1016208107	  20020319	 2002.2147	  31.664	  64.160	120.0	  36.628	   0.230	   0.470	   0.280	   0.327
  1016208108	  20020319	 2002.2147	  31.664	  64.160	140.0	  36.627	   0.140	   0.140	   0.150	   0.143
  1016208109	  20020319	 2002.2147	  31.664	  64.160	200.0	  36.626	   0.120	   0.330	   0.120	   0.190
  1016208110	  20020319	 2002.2147	  31.664	  64.160	300.0	-999.000	   0.000	   0.060	   0.000	   0.020
  1016208111	  20020319	 2002.2147	  31.664	  64.160	400.0	-999.000	   0.020	   0.020	   0.010	   0.017
  1016208112	  20020319	 2002.2147	  31.664	  64.160	500.0	-999.000	   0.010	   0.110	   0.020	   0.047
  1016208113	  20020319	 2002.2147	  31.664	  64.160	600.0	-999.000	   0.010	   0.020	   0.020	   0.017
  1016208114	  20020319	 2002.2147	  31.664	  64.160	1000.0	-999.000	   0.030	   0.210	   0.040	   0.093
  1016308101	  20020416	 2002.2913	  31.665	  64.170	  1.0	  36.757	   0.330	   0.300	   0.270	   0.300
  1016308102	  20020416	 2002.2913	  31.665	  64.170	 20.0	  36.760	   0.400	   0.390	   0.400	   0.397
  1016308103	  20020416	 2002.2913	  31.665	  64.170	 40.0	  36.742	   0.000	   0.340	   0.360	   0.233
  1016308104	  20020416	 2002.2913	  31.665	  64.170	 60.0	  36.736	   0.550	   0.630	   0.540	   0.573
  1016308105	  20020416	 2002.2913	  31.665	  64.170	 80.0	  36.750	   0.510	   0.420	   0.460	   0.463
  1016308106	  20020416	 2002.2913	  31.665	  64.170	100.0	  36.743	   0.480	   0.530	   0.490	   0.500
  1016308107	  20020416	 2002.2913	  31.665	  64.170	120.0	  36.678	   0.360	   0.400	   0.380	   0.380
  1016308108	  20020416	 2002.2913	  31.665	  64.170	140.0	  36.663	   0.210	   0.150	   0.200	   0.187
  1016308109	  20020416	 2002.2913	  31.665	  64.170	200.0	  36.669	   0.240	   0.140	   0.610	   0.330
  1016308110	  20020416	 2002.2913	  31.665	  64.170	300.0	-999.000	   0.030	   0.030	   0.030	   0.030
  1016308111	  20020416	 2002.2913	  31.665	  64.170	400.0	-999.000	   0.000	   0.010	   0.000	   0.003
  1016308112	  20020416	 2002.2913	  31.665	  64.170	500.0	-999.000	   0.010	   0.030	   0.010	   0.017
  1016308113	  20020416	 2002.2913	  31.665	  64.170	600.0	-999.000	   0.070	   0.090	   0.060	   0.073
  1016308114	  20020416	 2002.2913	  31.665	  64.170	1000.0	-999.000	   0.090	   0.090	   0.150	   0.110
  1016408101	  20020513	 2002.3652	  31.674	  64.171	  1.0	  36.529	   0.160	   0.120	   0.310	   0.197
  1016408102	  20020513	 2002.3652	  31.674	  64.171	 20.0	  36.504	   0.130	   0.090	   0.150	   0.123
  1016408103	  20020513	 2002.3652	  31.674	  64.171	 40.0	  36.585	   0.370	   0.240	   0.970	   0.527
  1016408104	  20020513	 2002.3652	  31.674	  64.171	 60.0	  36.622	   0.450	   0.600	   0.530	   0.527
  1016408105	  20020513	 2002.3652	  31.674	  64.171	 80.0	  36.599	   0.280	-999.000	   0.250	   0.265
  1016408106	  20020513	 2002.3652	  31.674	  64.171	100.0	  36.629	   0.080	   0.090	   0.200	   0.123
  1016408107	  20020513	 2002.3652	  31.674	  64.171	120.0	  36.614	   0.050	-999.000	   0.190	   0.120
  1016408108	  20020513	 2002.3652	  31.674	  64.171	140.0	  36.611	   0.040	   0.310	   0.060	   0.137
  1016408109	  20020513	 2002.3652	  31.674	  64.171	200.0	  36.594	   0.330	-999.000	   0.320	   0.325
  1016408110	  20020513	 2002.3652	  31.674	  64.171	300.0	-999.000	   0.020	   0.020	   0.030	   0.023
  1016408111	  20020513	 2002.3652	  31.674	  64.171	400.0	-999.000	   0.040	   0.110	   0.160	   0.103
  1016408112	  20020513	 2002.3652	  31.674	  64.171	500.0	-999.000	   0.100	   0.010	   0.010	   0.040
  1016408113	  20020513	 2002.3652	  31.674	  64.171	600.0	-999.000	   0.020	   0.010	   0.030	   0.020
  1016408114	  20020513	 2002.3652	  31.674	  64.171	1000.0	-999.000	   0.010	   0.010	   0.020	   0.013
  1016508101	  20020604	 2002.4255	  31.666	  64.185	  1.0	  36.467	   0.350	   0.390	   0.420	   0.387
  1016508102	  20020604	 2002.4255	  31.666	  64.185	 20.0	  36.511	   0.360	   0.310	   0.290	   0.320
  1016508103	  20020604	 2002.4255	  31.666	  64.185	 40.0	  36.636	   0.330	   0.360	   0.300	   0.330
  1016508104	  20020604	 2002.4255	  31.666	  64.185	 60.0	  36.585	   0.450	   0.410	   0.450	   0.437
  1016508105	  20020604	 2002.4255	  31.666	  64.185	 80.0	  36.579	   0.540	   0.520	   0.340	   0.467
  1016508106	  20020604	 2002.4255	  31.666	  64.185	100.0	  36.612	   0.190	   0.240	   0.250	   0.227
  1016508107	  20020604	 2002.4255	  31.666	  64.185	120.0	  36.612	   0.100	   0.140	   0.110	   0.117
  1016508108	  20020604	 2002.4255	  31.666	  64.185	140.0	  36.598	   0.140	   0.000	   0.120	   0.087
  1016508109	  20020604	 2002.4255	  31.666	  64.185	200.0	  36.599	   0.050	   0.000	   0.020	   0.023
  1016508110	  20020604	 2002.4255	  31.666	  64.185	300.0	-999.000	   0.030	   0.050	   0.040	   0.040
  1016508111	  20020604	 2002.4255	  31.666	  64.185	400.0	-999.000	   0.010	   0.010	   0.010	   0.010
  1016508112	  20020604	 2002.4255	  31.666	  64.185	500.0	-999.000	   0.000	   0.020	   0.030	   0.017
  1016508113	  20020604	 2002.4255	  31.666	  64.185	600.0	-999.000	   0.020	   0.000	   0.040	   0.020
  1016508114	  20020604	 2002.4255	  31.666	  64.185	1000.0	-999.000	   0.020	   0.050	   0.010	   0.027
  1016608101	  20020702	 2002.5023	  31.670	  64.171	  1.0	  36.614	   0.310	   0.300	   0.360	   0.323
  1016608102	  20020702	 2002.5023	  31.670	  64.171	 20.0	  36.591	   0.250	   0.280	   0.260	   0.263
  1016608103	  20020702	 2002.5023	  31.670	  64.171	 40.0	  36.566	   0.360	   0.470	   0.370	   0.400
  1016608104	  20020702	 2002.5023	  31.670	  64.171	 60.0	  36.711	   0.350	   0.370	   0.330	   0.350
  1016608105	  20020702	 2002.5023	  31.670	  64.171	 80.0	  36.710	   0.260	   0.250	   0.260	   0.257
  1016608106	  20020702	 2002.5023	  31.670	  64.171	100.0	  36.712	   0.340	   0.340	   0.340	   0.340
  1016608107	  20020702	 2002.5023	  31.670	  64.171	120.0	  36.625	   0.310	   0.250	   0.280	   0.280
  1016608108	  20020702	 2002.5023	  31.670	  64.171	140.0	  36.622	   0.090	   0.100	   0.100	   0.097
  1016608109	  20020702	 2002.5023	  31.670	  64.171	200.0	  36.574	   0.040	   0.080	   0.050	   0.057
  1016608110	  20020702	 2002.5023	  31.670	  64.171	300.0	-999.000	   0.050	   0.060	   0.050	   0.053
  1016608111	  20020702	 2002.5023	  31.670	  64.171	400.0	-999.000	   0.080	   0.080	   0.070	   0.077
  1016608112	  20020702	 2002.5023	  31.670	  64.171	500.0	-999.000	   0.010	   0.010	   0.020	   0.013
  1016608113	  20020702	 2002.5023	  31.670	  64.171	600.0	-999.000	   0.020	   0.020	   0.020	   0.020
  1016608114	  20020702	 2002.5023	  31.670	  64.171	1000.0	-999.000	   0.000	   0.010	   0.000	   0.003
  1016708101	  20020820	 2002.6366	  31.667	  64.172	  1.0	  36.316	   0.512	   0.459	   0.419	   0.463
  1016708102	  20020820	 2002.6366	  31.667	  64.172	 20.0	  36.282	   0.527	   0.494	   0.491	   0.504
  1016708103	  20020820	 2002.6366	  31.667	  64.172	 40.0	  36.708	   0.453	   0.440	   0.482	   0.458
  1016708104	  20020820	 2002.6366	  31.667	  64.172	 60.0	  36.777	   0.310	   0.368	   0.267	   0.315
  1016708105	  20020820	 2002.6366	  31.667	  64.172	 80.0	  36.627	   0.478	   0.591	   0.413	   0.494
  1016708106	  20020820	 2002.6366	  31.667	  64.172	100.0	  36.729	   0.339	   0.365	   0.347	   0.350
  1016708107	  20020820	 2002.6366	  31.667	  64.172	120.0	  36.699	   0.289	   0.242	   0.268	   0.266
  1016708108	  20020820	 2002.6366	  31.667	  64.172	140.0	  36.507	   0.356	   0.355	   0.336	   0.349
  1016708109	  20020820	 2002.6366	  31.667	  64.172	200.0	  36.560	   0.398	   0.404	   0.239	   0.347
  1016708110	  20020820	 2002.6366	  31.667	  64.172	300.0	-999.000	  -0.015	  -0.026	  -0.010	  -0.017
  1016708111	  20020820	 2002.6366	  31.667	  64.172	400.0	-999.000	   0.027	  -0.001	   0.004	   0.010
  1016708113	  20020820	 2002.6366	  31.667	  64.172	600.0	-999.000	  -0.010	  -0.001	  -0.014	  -0.008
  1016708114	  20020820	 2002.6366	  31.667	  64.172	1000.0	-999.000	  -0.024	   0.005	  -0.002	  -0.007
  1016808101	  20020917	 2002.7133	  31.680	  64.175	  1.0	  36.224	   0.390	   0.371	   0.415	   0.392
  1016808102	  20020917	 2002.7133	  31.680	  64.175	 20.0	  36.223	   0.420	   0.392	   0.303	   0.372
  1016808103	  20020917	 2002.7133	  31.680	  64.175	 40.0	  36.282	   0.538	   0.535	   0.498	   0.524
  1016808104	  20020917	 2002.7133	  31.680	  64.175	 60.0	  36.428	   0.454	   0.443	   0.493	   0.463
  1016808105	  20020917	 2002.7133	  31.680	  64.175	 80.0	  36.719	   0.642	   0.846	   0.772	   0.753
  1016808106	  20020917	 2002.7133	  31.680	  64.175	100.0	  36.477	   0.203	   0.209	   0.220	   0.211
  1016808107	  20020917	 2002.7133	  31.680	  64.175	120.0	  36.644	   0.203	   0.209	   0.220	   0.211
  1016808108	  20020917	 2002.7133	  31.680	  64.175	140.0	  36.647	   0.141	   0.099	   0.136	   0.125
  1016808109	  20020917	 2002.7133	  31.680	  64.175	200.0	  36.611	   0.009	   0.038	   0.038	   0.028
  1016808110	  20020917	 2002.7133	  31.680	  64.175	300.0	-999.000	   0.060	   0.033	   0.021	   0.038
  1016808111	  20020917	 2002.7133	  31.680	  64.175	400.0	-999.000	  -0.005	  -0.010	   0.020	   0.002
  1016808112	  20020917	 2002.7133	  31.680	  64.175	500.0	-999.000	   0.027	   0.005	  -0.001	   0.010
  1016808113	  20020917	 2002.7133	  31.680	  64.175	600.0	-999.000	   0.052	   0.017	   0.006	   0.025
  1016808114	  20020917	 2002.7133	  31.680	  64.175	1000.0	-999.000	   0.007	   0.008	   0.009	   0.008
  1016908101	  20021008	 2002.7708	  31.663	  64.169	  1.0	  36.240	   0.078	   0.117	   0.076	   0.090
  1016908102	  20021008	 2002.7708	  31.663	  64.169	 20.0	  36.340	   0.282	   0.248	   0.239	   0.256
  1016908103	  20021008	 2002.7708	  31.663	  64.169	 40.0	  36.330	   0.189	   0.217	   0.214	   0.207
  1016908104	  20021008	 2002.7708	  31.663	  64.169	 60.0	  36.469	   0.113	   0.115	   0.070	   0.099
  1016908105	  20021008	 2002.7708	  31.663	  64.169	 80.0	  36.584	   0.024	   0.076	   0.050	   0.050
  1016908106	  20021008	 2002.7708	  31.663	  64.169	100.0	  36.525	   0.051	   0.082	   0.070	   0.068
  1016908107	  20021008	 2002.7708	  31.663	  64.169	120.0	  36.661	   0.032	   0.005	   0.016	   0.018
  1016908108	  20021008	 2002.7708	  31.663	  64.169	140.0	  36.663	   0.020	   0.012	   0.060	   0.031
  1016908109	  20021008	 2002.7708	  31.663	  64.169	200.0	  36.642	   0.005	   0.174	   0.044	   0.074
  1016908110	  20021008	 2002.7708	  31.663	  64.169	300.0	-999.000	   0.002	  -0.013	  -0.019	  -0.010
  1016908111	  20021008	 2002.7708	  31.663	  64.169	400.0	-999.000	   0.001	   0.003	  -0.005	  -0.000
  1016908112	  20021008	 2002.7708	  31.663	  64.169	500.0	-999.000	   0.002	   0.015	   0.006	   0.008
  1016908113	  20021008	 2002.7708	  31.663	  64.169	600.0	-999.000	   0.003	  -0.012	   0.004	  -0.002
  1016908114	  20021008	 2002.7708	  31.663	  64.169	1000.0	-999.000	   0.010	   0.021	   0.008	   0.013
  1017008101	  20021113	 2002.8695	  31.666	  64.160	  1.0	  36.519	   0.191	   0.197	   0.192	   0.193
  1017008102	  20021113	 2002.8695	  31.666	  64.160	 20.0	  36.523	   0.046	   0.063	   0.028	   0.046
  1017008103	  20021113	 2002.8695	  31.666	  64.160	 40.0	  36.534	   0.268	   0.225	   0.230	   0.241
  1017008104	  20021113	 2002.8695	  31.666	  64.160	 60.0	  36.626	   0.296	   0.325	   0.291	   0.304
  1017008105	  20021113	 2002.8695	  31.666	  64.160	 80.0	  36.676	   0.213	   0.198	   0.266	   0.226
  1017008106	  20021113	 2002.8695	  31.666	  64.160	100.0	  36.788	   0.194	   0.163	   0.146	   0.168
  1017008107	  20021113	 2002.8695	  31.666	  64.160	120.0	  36.726	   0.040	   0.047	   0.030	   0.039
  1017008108	  20021113	 2002.8695	  31.666	  64.160	140.0	  36.686	   0.034	   0.021	   0.027	   0.027
  1017008109	  20021113	 2002.8695	  31.666	  64.160	200.0	  36.639	   0.061	   0.073	   0.066	   0.067
  1017008110	  20021113	 2002.8695	  31.666	  64.160	300.0	-999.000	   0.040	   0.065	   0.018	   0.041
  1017008111	  20021113	 2002.8695	  31.666	  64.160	400.0	-999.000	   0.000	   0.011	   0.010	   0.007
  1017008112	  20021113	 2002.8695	  31.666	  64.160	500.0	-999.000	   0.035	   0.028	   0.037	   0.033
  1017008113	  20021113	 2002.8695	  31.666	  64.160	600.0	-999.000	   0.056	   0.019	  -0.002	   0.024
  1017008114	  20021113	 2002.8695	  31.666	  64.160	1000.0	-999.000	   0.024	   0.018	   0.002	   0.015
  1017108101	  20021210	 2002.9435	  31.665	  64.164	  1.0	  36.673	   0.144	   0.415	   0.129	   0.229
  1017108102	  20021210	 2002.9435	  31.665	  64.164	 20.0	  36.672	   0.206	   0.913	   0.326	   0.482
  1017108103	  20021210	 2002.9435	  31.665	  64.164	 40.0	  36.673	   0.366	   0.364	   0.267	   0.332
  1017108104	  20021210	 2002.9435	  31.665	  64.164	 60.0	  36.671	   0.206	   0.197	   0.208	   0.204
  1017108105	  20021210	 2002.9435	  31.665	  64.164	 80.0	  36.665	   0.105	   0.117	   0.110	   0.111
  1017108106	  20021210	 2002.9435	  31.665	  64.164	100.0	  36.568	   0.196	   0.233	   0.241	   0.223
  1017108107	  20021210	 2002.9435	  31.665	  64.164	120.0	  36.759	   0.286	   0.068	   0.096	   0.150
  1017108108	  20021210	 2002.9435	  31.665	  64.164	140.0	  36.752	   0.112	   0.128	   0.116	   0.119
  1017108109	  20021210	 2002.9435	  31.665	  64.164	200.0	  36.626	   0.033	   0.013	   0.020	   0.022
  1017108110	  20021210	 2002.9435	  31.665	  64.164	300.0	-999.000	   0.029	   0.025	   0.030	   0.028
  1017108111	  20021210	 2002.9435	  31.665	  64.164	400.0	-999.000	   0.027	   0.031	   0.015	   0.024
  1017108112	  20021210	 2002.9435	  31.665	  64.164	500.0	-999.000	  -0.004	   0.011	   0.000	   0.002
  1017108113	  20021210	 2002.9435	  31.665	  64.164	600.0	-999.000	  -0.001	  -0.006	   0.003	  -0.001
  1017108114	  20021210	 2002.9435	  31.665	  64.164	1000.0	-999.000	   0.000	  -0.001	  -0.002	  -0.001
  1017308101	  20030221	 2003.1435	  31.673	  64.169	  1.0	  36.731	   0.630	   0.790	   0.880	   0.767
  1017308102	  20030221	 2003.1435	  31.673	  64.169	 20.0	  36.730	   0.770	   0.870	   0.880	   0.840
  1017308103	  20030221	 2003.1435	  31.673	  64.169	 40.0	  36.710	   1.120	   1.120	   1.130	   1.123
  1017308104	  20030221	 2003.1435	  31.673	  64.169	 60.0	  36.699	   0.360	   0.570	   0.470	   0.467
  1017308105	  20030221	 2003.1435	  31.673	  64.169	 80.0	  36.713	   0.390	   0.440	   0.430	   0.420
  1017308106	  20030221	 2003.1435	  31.673	  64.169	100.0	  36.676	   0.170	   0.140	   0.070	   0.127
  1017308107	  20030221	 2003.1435	  31.673	  64.169	120.0	  36.662	   0.330	   0.450	   0.130	   0.303
  1017308108	  20030221	 2003.1435	  31.673	  64.169	140.0	  36.662	   0.550	   0.350	   0.280	   0.393
  1017308109	  20030221	 2003.1435	  31.673	  64.169	200.0	  36.627	   0.070	   0.160	   0.060	   0.097
  1017308110	  20030221	 2003.1435	  31.673	  64.169	300.0	-999.000	   0.010	   0.010	   0.000	   0.007
  1017308111	  20030221	 2003.1435	  31.673	  64.169	400.0	-999.000	   0.000	   0.000	-999.000	   0.000
  1017308112	  20030221	 2003.1435	  31.673	  64.169	500.0	-999.000	   0.000	   0.000	   0.000	   0.000
  1017308113	  20030221	 2003.1435	  31.673	  64.169	600.0	-999.000	   0.010	   0.000	   0.000	   0.003
  1017308114	  20030221	 2003.1435	  31.673	  64.169	1000.0	-999.000	   0.000	   0.010	   0.010	   0.007
  2017308101	  20030304	 2003.1736	  31.664	  64.167	  1.0	  36.635	   0.334	   0.414	   0.346	   0.365
  2017308102	  20030304	 2003.1736	  31.664	  64.167	 20.0	  36.634	   0.453	   0.474	   0.290	   0.406
  2017308103	  20030304	 2003.1736	  31.664	  64.167	 40.0	  36.633	   0.469	   0.465	   0.258	   0.397
  2017308104	  20030304	 2003.1736	  31.664	  64.167	 60.0	  36.635	   0.497	   0.284	   0.377	   0.386
  2017308105	  20030304	 2003.1736	  31.664	  64.167	 80.0	  36.644	   0.365	   0.282	   0.348	   0.332
  2017308106	  20030304	 2003.1736	  31.664	  64.167	100.0	  36.643	   0.130	   0.138	   0.126	   0.131
  2017308107	  20030304	 2003.1736	  31.664	  64.167	120.0	  36.634	   0.244	   0.252	   0.364	   0.287
  2017308108	  20030304	 2003.1736	  31.664	  64.167	140.0	  36.639	   0.226	   0.059	   0.063	   0.116
  2017308109	  20030304	 2003.1736	  31.664	  64.167	200.0	  36.630	   0.057	   0.027	   0.028	   0.037
  2017308110	  20030304	 2003.1736	  31.664	  64.167	300.0	-999.000	   0.007	   0.008	   0.005	   0.007
  2017308111	  20030304	 2003.1736	  31.664	  64.167	400.0	-999.000	   0.004	   0.015	   0.034	   0.018
  2017308112	  20030304	 2003.1736	  31.664	  64.167	500.0	-999.000	   0.011	   0.016	   0.194	   0.074
  2017308113	  20030304	 2003.1736	  31.664	  64.167	600.0	-999.000	   0.008	   0.010	   0.005	   0.008
  2017308114	  20030304	 2003.1736	  31.664	  64.167	1000.0	-999.000	   0.010	   0.005	   0.019	   0.011
  1017508101	  20030402	 2003.2529	  31.664	  64.161	  1.0	  36.585	   0.174	   0.325	   0.422	   0.307
  1017508102	  20030402	 2003.2529	  31.664	  64.161	 20.0	  36.625	   0.522	   0.258	   0.583	   0.455
  1017508103	  20030402	 2003.2529	  31.664	  64.161	 40.0	  36.639	   0.441	   0.644	   0.686	   0.590
  1017508104	  20030402	 2003.2529	  31.664	  64.161	 60.0	  36.639	   0.581	   0.543	   0.451	   0.525
  1017508105	  20030402	 2003.2529	  31.664	  64.161	 80.0	  36.627	   0.639	   0.800	   0.649	   0.696
  1017508106	  20030402	 2003.2529	  31.664	  64.161	100.0	  36.630	   0.279	   0.224	   0.207	   0.237
  1017508107	  20030402	 2003.2529	  31.664	  64.161	120.0	  36.623	   0.121	   0.173	   0.134	   0.143
  1017508108	  20030402	 2003.2529	  31.664	  64.161	140.0	  36.616	   0.122	   0.118	   0.109	   0.116
  1017508109	  20030402	 2003.2529	  31.664	  64.161	200.0	  36.606	   0.077	   0.089	  -0.055	   0.037
  1017508110	  20030402	 2003.2529	  31.664	  64.161	300.0	-999.000	   0.059	   0.054	   0.034	   0.049
  1017508111	  20030402	 2003.2529	  31.664	  64.161	400.0	-999.000	   0.046	   0.044	   0.076	   0.055
  1017508112	  20030402	 2003.2529	  31.664	  64.161	500.0	-999.000	   0.041	   0.041	   0.040	   0.041
  1017508113	  20030402	 2003.2529	  31.664	  64.161	600.0	-999.000	   0.067	   0.056	   0.059	   0.061
  1017508114	  20030402	 2003.2529	  31.664	  64.161	1000.0	-999.000	   0.050	   0.096	   0.048	   0.064
  2017408101	  20030403	 2003.2557	  31.668	  64.167	  1.0	  36.620	   0.803	   1.114	   0.728	   0.882
  2017408102	  20030403	 2003.2557	  31.668	  64.167	 20.0	  36.621	   1.051	   1.073	   0.957	   1.027
  2017408103	  20030403	 2003.2557	  31.668	  64.167	 40.0	  36.620	   1.119	   1.246	   1.048	   1.138
  2017408104	  20030403	 2003.2557	  31.668	  64.167	 60.0	  36.619	   0.837	   0.888	   0.951	   0.892
  2017408105	  20030403	 2003.2557	  31.668	  64.167	 80.0	  36.626	   0.632	   0.557	   0.935	   0.708
  2017408106	  20030403	 2003.2557	  31.668	  64.167	100.0	  36.606	   0.481	   0.491	   0.239	   0.404
  2017408107	  20030403	 2003.2557	  31.668	  64.167	120.0	  36.596	   0.472	   0.719	   0.623	   0.605
  2017408108	  20030403	 2003.2557	  31.668	  64.167	140.0	  36.584	   0.401	   0.384	   0.360	   0.382
